256, 61.132
256, 55.521
256, 46.915
256, 41.258
256, 45.681
256, 41.085
256, 40.773
256, 34.868
256, 32.049
256, 32.078
256, 32.113
256, 32.069
256, 30.739
256, 28.454
256, 28.824
256, 28.172
256, 26.413
256, 26.392
256, 28.618
256, 29.062
256, 32.071
256, 30.155
256, 29.733
256, 35.044
256, 35.087
256, 35.101
256, 38.116
256, 40.989
256, 37.976
256, 35.746
512, 130.961
512, 103.082
512, 88.346
512, 88.754
512, 87.656
512, 88.380
512, 88.216
512, 88.932
512, 88.104
512, 89.274
512, 88.184
512, 91.208
512, 91.611
512, 95.153
512, 109.390
512, 90.996
512, 88.120
512, 91.124
512, 88.725
512, 90.739
512, 91.038
512, 88.752
512, 88.599
512, 88.981
512, 88.599
512, 90.574
512, 88.861
512, 88.326
512, 91.273
512, 88.614
1024, 332.720
1024, 331.488
1024, 295.013
1024, 296.011
1024, 291.402
1024, 293.560
1024, 294.827
1024, 295.877
1024, 296.287
1024, 291.842
1024, 293.905
1024, 289.437
1024, 291.653
1024, 293.822
1024, 290.077
1024, 335.880
1024, 297.650
1024, 288.143
1024, 291.505
1024, 290.574
1024, 292.510
1024, 295.222
1024, 296.308
1024, 291.117
1024, 292.982
1024, 295.114
1024, 288.093
1024, 297.650
1024, 292.636
1024, 295.351
2048, 1116.376
2048, 1164.465
2048, 1137.820
2048, 1116.268
2048, 1120.438
2048, 1120.889
2048, 1116.617
2048, 1115.596
2048, 1124.564
2048, 1118.907
2048, 1120.706
2048, 1128.311
2048, 1122.147
2048, 1116.868
2048, 1119.248
2048, 1117.518
2048, 1184.048
2048, 1117.235
2048, 1117.185
2048, 1117.898
2048, 1118.110
2048, 1119.268
2048, 1115.639
2048, 1117.444
2048, 1123.800
2048, 1117.893
2048, 1116.997
2048, 1123.423
2048, 1117.439
2048, 1122.556
4096, 4708.811
4096, 4708.964
4096, 4709.373
4096, 4709.870
4096, 4710.572
4096, 4708.784
4096, 4714.479
4096, 4705.337
4096, 4708.943
4096, 4706.130
4096, 4706.934
4096, 4707.058
4096, 4710.142
4096, 4713.258
4096, 4721.753
4096, 4718.926
4096, 4711.679
4096, 4713.242
4096, 4712.230
4096, 4709.228
4096, 4707.457
4096, 4700.363
4096, 4706.812
4096, 4700.975
4096, 4715.547
4096, 4711.313
4096, 4714.335
4096, 4713.136
4096, 4710.325
4096, 4709.991
8192, 19037.428
8192, 19045.312
8192, 19062.035
8192, 19062.219
8192, 19053.467
8192, 19047.521
8192, 19027.330
8192, 19034.164
8192, 19028.547
8192, 19036.352
8192, 19028.156
8192, 19025.592
8192, 19074.086
8192, 19033.299
8192, 19030.199
8192, 19027.461
8192, 19052.047
8192, 19056.480
8192, 19064.564
8192, 19059.457
8192, 19078.170
8192, 19090.133
8192, 19056.562
8192, 19057.045
8192, 19050.455
8192, 19058.416
8192, 19055.268
8192, 19058.244
8192, 19065.160
8192, 19044.100
10240, 29407.002
10240, 29399.613
10240, 29407.691
10240, 29372.988
10240, 29423.562
10240, 29434.973
10240, 29421.018
10240, 29437.439
10240, 29410.207
10240, 29420.053
10240, 29350.912
10240, 29369.477
10240, 29327.301
10240, 29321.564
10240, 29308.545
10240, 29324.600
10240, 29351.400
10240, 29365.588
10240, 29340.344
10240, 29351.840
10240, 29340.324
10240, 29342.621
10240, 29424.451
10240, 29397.641
10240, 29380.180
10240, 29375.488
10240, 29359.881
10240, 29345.703
10240, 29381.123
10240, 29408.955
